"name","population","population_density","ntl_mean","n_pixels","n_non_na_pixels","prop_non_na_pixels","date"
"59150516",471,3062.4,3.90237712860107,4,4,1,"2024-04"
"59150517",406,2976.5,3.89623284339905,3,3,1,"2024-04"
"59150518",414,3174.8,4.19290113449097,4,4,1,"2024-04"
"59150519",403,2583.3,3.55981492996216,6,6,1,"2024-04"
"59150520",1012,6155.7,4.7347354888916,6,6,1,"2024-04"
"59150521",608,3855.4,4.67980909347534,4,4,1,"2024-04"
"59150522",585,4791.2,4.23733854293823,3,3,1,"2024-04"
"59150523",613,5239.3,4.00259828567505,6,6,1,"2024-04"
"59150524",502,5796.8,4.13432359695435,3,3,1,"2024-04"
"59150525",523,6339.4,4.39753437042236,2,2,1,"2024-04"
"59150526",559,6817.1,4.13248825073242,4,4,1,"2024-04"
"59150527",561,8806.9,4.34369277954102,4,4,1,"2024-04"
"59150528",552,7206.3,4.30752992630005,4,4,1,"2024-04"
"59150529",537,5587.9,4.31588459014893,4,4,1,"2024-04"
"59150530",581,11785,4.29999971389771,2,2,1,"2024-04"
"59150531",757,4358.1,4.31509971618652,4,4,1,"2024-04"
"59150532",595,6356.8,4.31357431411743,3,3,1,"2024-04"
"59150533",620,6391.8,4.17117881774902,2,2,1,"2024-04"
"59150534",535,5437,4.01967000961304,6,6,1,"2024-04"
"59150535",599,6427,4.14573621749878,3,3,1,"2024-04"
"59150536",516,10320,3.84359693527222,4,4,1,"2024-04"
"59150537",586,6666.7,3.48743367195129,2,2,1,"2024-04"
"59150538",186,2336.7,4.01237058639526,3,3,1,"2024-04"
"59150539",483,5149.3,3.90809726715088,2,2,1,"2024-04"
"59150540",572,4677,4.00034713745117,4,4,1,"2024-04"
"59150541",733,3087.6,4.31263256072998,5,5,1,"2024-04"
"59150542",456,4672.1,4.95310831069946,2,2,1,"2024-04"
"59150543",515,2200.9,5.71985816955566,5,5,1,"2024-04"
"59150544",782,3927.7,4.87343311309814,6,6,1,"2024-04"
"59150545",660,1444.5,5.46106815338135,7,7,1,"2024-04"
"59150546",653,3809.8,4.48282766342163,5,5,1,"2024-04"
"59150547",504,10478.2,4.68882274627686,2,2,1,"2024-04"
"59150548",397,2713.6,4.43586349487305,4,4,1,"2024-04"
"59150549",467,3092.7,3.81951642036438,6,6,1,"2024-04"
"59150550",627,3013,4.12559175491333,6,6,1,"2024-04"
"59150551",470,2888.8,4.01829624176025,3,3,1,"2024-04"
"59150552",440,2679.7,4.02626132965088,6,6,1,"2024-04"
"59150553",583,1734.6,3.49920511245728,8,8,1,"2024-04"
"59150554",482,2013.4,2.92866182327271,6,6,1,"2024-04"
"59150555",658,3801.3,3.18235278129578,4,4,1,"2024-04"
"59150556",848,6945.1,3.81938767433167,5,5,1,"2024-04"
"59150557",602,5663.2,3.18845796585083,4,4,1,"2024-04"
"59150558",568,8377.6,3.8244743347168,2,2,1,"2024-04"
"59150559",453,5061.5,2.96946930885315,4,4,1,"2024-04"
"59150560",580,3884.8,3.16307592391968,4,4,1,"2024-04"
"59150561",536,1949.1,2.28750801086426,6,6,1,"2024-04"
"59150562",561,3085.8,2.95450353622437,5,5,1,"2024-04"
"59150563",652,15305.2,3.88922953605652,2,2,1,"2024-04"
"59150564",616,6821.7,3.28967547416687,6,6,1,"2024-04"
"59150565",541,4692.1,3.37951517105103,3,3,1,"2024-04"
"59150566",536,11166.7,4.09250545501709,2,2,1,"2024-04"
"59150567",567,13247.7,3.49100685119629,4,4,1,"2024-04"
"59150568",576,12281.4,3.36228036880493,4,4,1,"2024-04"
"59150569",842,12719,4.47667741775513,2,2,1,"2024-04"
"59150570",500,7518.8,4.16900491714478,4,4,1,"2024-04"
"59150571",566,1826.4,3.32187533378601,6,6,1,"2024-04"
"59150572",341,2567.8,2.83835697174072,6,6,1,"2024-04"
"59150573",1430,23793.7,2.7259042263031,2,2,1,"2024-04"
"59150575",695,3084.8,2.87916469573975,6,6,1,"2024-04"
"59150577",819,3941.3,3.41530561447144,6,6,1,"2024-04"
"59150578",463,1994,3.33692002296448,5,5,1,"2024-04"
"59150579",413,3453.2,3.52200865745544,4,4,1,"2024-04"
"59150580",473,3490.8,3.42968654632568,6,6,1,"2024-04"
"59150581",366,3262,3.39448165893555,2,2,1,"2024-04"
"59150582",580,3800.8,3.39832019805908,3,3,1,"2024-04"
"59150583",567,5178.1,4.1961236000061,5,5,1,"2024-04"
"59150584",615,6902.4,4.51322412490845,4,4,1,"2024-04"
"59150585",480,3915.2,3.96630835533142,4,4,1,"2024-04"
"59150586",541,3063.4,4.56827926635742,6,6,1,"2024-04"
"59150587",577,6601.8,4.34278583526611,3,3,1,"2024-04"
"59150588",585,5993.9,4.73199605941772,4,4,1,"2024-04"
"59150589",468,4829.7,3.82140326499939,4,4,1,"2024-04"
"59150590",545,5601.2,3.59921455383301,4,4,1,"2024-04"
"59150591",625,5487.3,3.50870490074158,4,4,1,"2024-04"
"59150592",617,6283.1,4.33003664016724,4,4,1,"2024-04"
"59150593",547,6519.7,4.04286003112793,4,4,1,"2024-04"
"59150594",452,6776.6,4.31826829910278,3,3,1,"2024-04"
"59150595",666,7551,4.01224231719971,4,4,1,"2024-04"
"59150596",476,6898.6,4.18507146835327,4,4,1,"2024-04"
"59150597",731,8849.9,4.0381965637207,4,4,1,"2024-04"
"59150598",594,7217.5,3.33230829238892,2,2,1,"2024-04"
"59150599",624,16124,3.62949919700623,4,4,1,"2024-04"
"59150600",504,4476,2.72023487091064,4,4,1,"2024-04"
"59150601",730,10082.9,3.32051610946655,2,2,1,"2024-04"
"59150602",415,7230,2.24784183502197,4,4,1,"2024-04"
"59150603",424,6962.2,2.66264081001282,4,4,1,"2024-04"
"59150604",630,10880.8,3.504718542099,2,2,1,"2024-04"
"59150605",470,6901.6,3.61965084075928,3,3,1,"2024-04"
"59150606",714,9026.5,4.1656289100647,4,4,1,"2024-04"
"59150607",819,9403,3.98365092277527,3,3,1,"2024-04"
"59150608",620,7077.6,3.88383078575134,5,5,1,"2024-04"
"59150609",514,6692.7,4.67216348648071,4,4,1,"2024-04"
"59150610",675,12688,3.99679708480835,4,4,1,"2024-04"
"59150611",682,8868.7,5.3813910484314,2,2,1,"2024-04"
"59150612",562,7168.4,4.95680236816406,3,3,1,"2024-04"
"59150613",653,10171.3,5.13850259780884,2,2,1,"2024-04"
"59150614",639,9726,4.58260488510132,4,4,1,"2024-04"
"59150615",489,7628.7,4.82061529159546,2,2,1,"2024-04"
"59150616",599,12249.5,4.99264574050903,4,4,1,"2024-04"
"59150617",521,16281.3,4.99000024795532,1,1,1,"2024-04"
"59150618",657,13744.8,6.02104711532593,4,4,1,"2024-04"
"59150619",591,11150.9,5.30420351028442,3,3,1,"2024-04"
"59150620",541,8123.1,6.89758825302124,2,2,1,"2024-04"
"59150621",468,9397.6,5.7449517250061,2,2,1,"2024-04"
"59150622",472,13760.9,5.84996175765991,2,2,1,"2024-04"
"59150623",488,14227.4,6.43000030517578,1,1,1,"2024-04"
"59150624",551,16301.8,6.15375518798828,2,2,1,"2024-04"
"59150625",594,17891.6,2.67471313476562,4,4,1,"2024-04"
"59150626",564,16300.6,7.28860235214233,4,4,1,"2024-04"
"59150627",521,5626.3,6.4956750869751,5,5,1,"2024-04"
"59150628",680,10164.4,8.41517734527588,2,2,1,"2024-04"
"59150629",531,10270.8,8.10088062286377,2,2,1,"2024-04"
"59150630",1216,4287.7,9.10255527496338,8,8,1,"2024-04"
"59150631",1140,23553.7,8.74893951416016,3,3,1,"2024-04"
"59150632",1270,8289.8,9.2031888961792,3,3,1,"2024-04"
"59150633",705,13031.4,8.42835426330566,3,3,1,"2024-04"
"59150634",518,14757.8,7.29184865951538,4,4,1,"2024-04"
"59150635",571,15730,6.94815301895142,2,2,1,"2024-04"
"59150636",723,20195.5,7.05964040756226,2,2,1,"2024-04"
"59150637",483,5482.4,5.54309558868408,6,6,1,"2024-04"
"59150638",660,11849.2,6.55118656158447,2,2,1,"2024-04"
"59150639",510,18681.3,6.30505847930908,4,4,1,"2024-04"
"59150640",449,11909.8,7.42477655410767,2,2,1,"2024-04"
"59150641",685,19241.6,6.99794912338257,2,2,1,"2024-04"
"59150642",645,17338.7,6.79336261749268,2,2,1,"2024-04"
"59150643",614,17492.9,5.96472072601318,4,4,1,"2024-04"
"59150644",628,17300.3,5.83150148391724,2,2,1,"2024-04"
"59150645",484,6845.8,5.49287748336792,5,5,1,"2024-04"
"59150646",586,15967.3,6.48999977111816,1,1,1,"2024-04"
"59150647",571,15861.1,6.3120231628418,4,4,1,"2024-04"
"59150648",429,22228,6.67662906646729,2,2,1,"2024-04"
"59150649",672,3599.4,7.73662185668945,6,6,1,"2024-04"
"59150650",468,13604.7,6.53292322158813,2,2,1,"2024-04"
"59150651",392,13564,7.24762153625488,4,4,1,"2024-04"
"59150652",718,17772.3,5.32524442672729,3,3,1,"2024-04"
"59150653",475,10626.4,5.19999980926514,2,2,1,"2024-04"
"59150654",615,10477,5.42850875854492,2,2,1,"2024-04"
"59150655",496,8038.9,4.90832757949829,4,4,1,"2024-04"
"59150656",439,5557,5.25445795059204,3,3,1,"2024-04"
"59150657",496,1137.1,4.6957106590271,8,8,1,"2024-04"
"59150658",683,5455.3,4.63110494613647,4,4,1,"2024-04"
"59150659",591,2933,4.25664138793945,4,4,1,"2024-04"
"59150660",476,1787.5,3.39562654495239,6,6,1,"2024-04"
"59150661",538,1777.3,3.16634964942932,8,8,1,"2024-04"
"59150662",429,1522.9,2.84753799438477,7,7,1,"2024-04"
"59150663",446,1606,3.00419330596924,4,4,1,"2024-04"
"59150664",493,1781.1,2.78899502754211,8,8,1,"2024-04"
"59150665",475,2792.5,2.77199554443359,4,4,1,"2024-04"
"59150666",423,1468.8,3.39165067672729,6,6,1,"2024-04"
"59150667",462,2033.5,4.98792314529419,5,5,1,"2024-04"
"59150668",491,1264.8,4.78410530090332,8,8,1,"2024-04"
"59150669",572,6574.7,4.8738260269165,4,4,1,"2024-04"
"59150670",523,2770.1,5.09188222885132,6,6,1,"2024-04"
"59150671",572,1389,6.49759769439697,9,9,1,"2024-04"
"59150672",651,3802.6,5.94804763793945,5,5,1,"2024-04"
"59150673",444,3072.7,5.00114297866821,5,5,1,"2024-04"
"59150674",488,4341.6,4.82019138336182,4,4,1,"2024-04"
"59150675",667,7297.6,4.65672206878662,4,4,1,"2024-04"
"59150676",546,6715.9,4.8020453453064,2,2,1,"2024-04"
"59150677",523,5850.1,4.14204359054565,4,4,1,"2024-04"
"59150678",594,7139.4,4.31471538543701,4,4,1,"2024-04"
"59150679",414,6468.8,4.39442920684814,2,2,1,"2024-04"
"59150680",665,5569.5,4.37362957000732,6,6,1,"2024-04"
"59150681",445,7295.1,3.80665874481201,3,3,1,"2024-04"
"59150682",738,7270.9,3.83998680114746,5,5,1,"2024-04"
"59150683",571,6240.4,3.81378960609436,3,3,1,"2024-04"
"59150684",764,8076.1,4.31981801986694,4,4,1,"2024-04"
"59150685",947,8585.7,4.4780969619751,4,4,1,"2024-04"
"59150686",327,7155.4,4.68143653869629,4,4,1,"2024-04"
"59150687",440,7705.8,4.8808479309082,3,3,1,"2024-04"
"59150688",535,6957.1,4.96436882019043,4,4,1,"2024-04"
"59150689",447,4966.7,4.86199283599854,2,2,1,"2024-04"
"59150690",559,6432.7,4.5785083770752,5,5,1,"2024-04"
"59150691",507,5547,4.3274450302124,4,4,1,"2024-04"
"59150692",640,7872.1,4.13717603683472,3,3,1,"2024-04"
"59150693",419,5787.3,4.37997055053711,2,2,1,"2024-04"
"59150694",489,2633.3,3.92234563827515,6,6,1,"2024-04"
"59150695",564,1362.6,3.29672646522522,9,9,1,"2024-04"
"59150696",504,7875,4.4542760848999,2,2,1,"2024-04"
"59150697",674,6877.6,4.50842142105103,4,4,1,"2024-04"
"59150698",572,7240.5,4.70182371139526,4,4,1,"2024-04"
"59150699",489,4190.2,4.62691593170166,6,6,1,"2024-04"
"59150700",508,4487.6,4.40499353408813,3,3,1,"2024-04"
"59150701",530,6408.7,4.39001369476318,3,3,1,"2024-04"
"59150702",483,15333.3,5.12838077545166,4,4,1,"2024-04"
"59150703",473,8003.4,5.79281377792358,4,4,1,"2024-04"
"59150704",629,7180.4,5.79816484451294,3,3,1,"2024-04"
"59150705",585,10502.7,5.42195415496826,4,4,1,"2024-04"
"59150706",316,15414.6,8.22751235961914,2,2,1,"2024-04"
"59150707",404,15131.1,8.44983577728271,2,2,1,"2024-04"
"59150708",898,8544.2,7.60551261901855,5,5,1,"2024-04"
"59150709",1605,11845,8.47222423553467,5,5,1,"2024-04"
"59150710",606,8951.3,7.72036457061768,5,5,1,"2024-04"
"59150711",1032,14978.2,9.95217800140381,3,3,1,"2024-04"
"59150712",472,10654.6,10.0462083816528,4,4,1,"2024-04"
"59150713",470,6685.6,10.0551309585571,2,2,1,"2024-04"
"59150714",245,17132.9,10.0464248657227,2,2,1,"2024-04"
"59150715",476,16819.8,10.0333967208862,2,2,1,"2024-04"
"59150716",428,14861.1,9.97850227355957,2,2,1,"2024-04"
"59150717",360,12371.1,9.55547618865967,4,4,1,"2024-04"
"59150718",533,18968,8.66623783111572,2,2,1,"2024-04"
"59150719",430,15140.8,7.73999977111816,2,2,1,"2024-04"
"59150720",559,7374.7,8.25138378143311,4,4,1,"2024-04"
"59150721",433,14828.8,7.62564706802368,2,2,1,"2024-04"
"59150722",481,16416.4,7.56212425231934,4,4,1,"2024-04"
"59150723",447,9977.7,3.98078346252441,2,2,1,"2024-04"
"59150724",467,8236.3,4.19101762771606,2,2,1,"2024-04"
"59150725",495,8730.2,4.30692625045776,4,4,1,"2024-04"
"59150726",478,8475.2,5.11589050292969,2,2,1,"2024-04"
"59150727",475,6074.2,5.62762689590454,4,4,1,"2024-04"
"59150728",450,10440.8,6.63221645355225,3,3,1,"2024-04"
"59150729",729,8576.5,5.9119119644165,4,4,1,"2024-04"
"59150730",453,6300.4,4.47022151947021,2,2,1,"2024-04"
"59150731",646,8346.3,4.56231451034546,2,2,1,"2024-04"
"59150732",486,6352.9,4.55735158920288,3,3,1,"2024-04"
"59150733",563,6361.6,4.64977169036865,4,4,1,"2024-04"
"59150734",758,8124.3,4.57399797439575,4,4,1,"2024-04"
"59150735",621,5231.7,4.42333793640137,4,4,1,"2024-04"
"59150736",702,5358.8,4.02918195724487,4,4,1,"2024-04"
"59150737",466,8351.3,3.83602547645569,2,2,1,"2024-04"
"59150738",493,8029.3,3.63507175445557,2,2,1,"2024-04"
"59150739",410,7155.3,3.62165951728821,2,2,1,"2024-04"
"59150740",467,7835.6,4.66509580612183,4,4,1,"2024-04"
"59150741",497,6299.1,4.71470975875854,4,4,1,"2024-04"
"59150742",617,7275.9,5.79698371887207,2,2,1,"2024-04"
"59150743",580,6605.9,5.08752202987671,2,2,1,"2024-04"
"59150744",458,10726,4.55856466293335,2,2,1,"2024-04"
"59150745",593,8270.6,4.11984491348267,4,4,1,"2024-04"
"59150746",494,7682.7,4.24542999267578,3,3,1,"2024-04"
"59150747",352,4055.3,7.194091796875,4,4,1,"2024-04"
"59150748",536,13073.2,6.60326623916626,2,2,1,"2024-04"
"59150749",517,4507.4,6.6697039604187,4,4,1,"2024-04"
"59150750",838,924.9,11.2725887298584,17,17,1,"2024-04"
"59150751",782,895.7,11.2581653594971,16,16,1,"2024-04"
"59150752",300,7537.7,8.44611358642578,2,2,1,"2024-04"
"59150753",271,9609.9,9.96100807189941,2,2,1,"2024-04"
"59150754",456,10654.2,8.9515962600708,4,4,1,"2024-04"
"59150755",779,15096.9,10.6587677001953,4,4,1,"2024-04"
"59150756",203,8388.4,10.6958503723145,2,2,1,"2024-04"
"59150757",1123,14251.3,12.5360174179077,2,2,1,"2024-04"
"59150758",499,18278.4,10.1783866882324,2,2,1,"2024-04"
"59150759",478,9735.2,11.4881839752197,2,2,1,"2024-04"
"59150760",577,18493.6,10.3697423934937,2,2,1,"2024-04"
"59150761",644,18400,16.9616832733154,4,4,1,"2024-04"
"59150762",785,9974.6,23.3670501708984,4,4,1,"2024-04"
"59150763",375,12335.5,13.5499992370605,1,1,1,"2024-04"
"59150777",1212,77692.3,19.7288131713867,2,2,1,"2024-04"
"59150779",987,59101.8,25.4600009918213,1,1,1,"2024-04"
"59150780",2306,34728.9,25.9574375152588,5,5,1,"2024-04"
"59150782",464,28466.3,22.6828804016113,3,3,1,"2024-04"
"59150784",642,37764.7,25.3600006103516,1,1,1,"2024-04"
"59150785",1895,38991.8,17.7410259246826,4,4,1,"2024-04"
"59150786",566,33099.4,9.74605941772461,2,2,1,"2024-04"
"59150787",488,50309.3,10.2623691558838,2,2,1,"2024-04"
"59150788",707,28857.1,11.1076431274414,2,2,1,"2024-04"
"59150790",1182,28076,11.5750074386597,4,4,1,"2024-04"
"59150791",593,32404.4,11.2799997329712,1,1,1,"2024-04"
"59150792",855,35041,11.3211975097656,2,2,1,"2024-04"
"59150793",981,43991,11.2619104385376,2,2,1,"2024-04"
"59150795",882,18375,11.1756248474121,3,3,1,"2024-04"
"59150816",318,25039.4,7.61999988555908,1,1,1,"2024-04"
"59150817",572,21423.2,6.6722559928894,2,2,1,"2024-04"
"59150819",415,30970.1,6.28414678573608,4,4,1,"2024-04"
"59150820",534,40454.5,3.49162864685059,3,3,1,"2024-04"
"59150821",473,30915,8.8314323425293,2,2,1,"2024-04"
"59150822",435,27531.6,10.7841796875,2,2,1,"2024-04"
"59150823",475,26098.9,11.1799993515015,1,1,1,"2024-04"
"59150824",400,22727.3,11.1799993515015,1,1,1,"2024-04"
"59150827",457,13132.2,3.5891375541687,2,2,1,"2024-04"
"59150828",682,13612.8,3.25282716751099,3,3,1,"2024-04"
"59150831",630,26923.1,3.36765050888062,4,4,1,"2024-04"
"59150832",765,15454.5,3.56328082084656,2,2,1,"2024-04"
"59150837",452,24301.1,5.82087755203247,2,2,1,"2024-04"
"59150840",432,24685.7,6.42049312591553,2,2,1,"2024-04"
"59150841",506,28111.1,7.57657670974731,2,2,1,"2024-04"
"59150845",674,24963,7.812828540802,3,3,1,"2024-04"
"59150846",780,29771,7.63222360610962,2,2,1,"2024-04"
"59150850",2277,15889.7,26.3586978912354,6,6,1,"2024-04"
"59150859",412,26928.1,4.11108779907227,2,2,1,"2024-04"
"59150861",613,26085.1,4.21426439285278,2,2,1,"2024-04"
"59150863",596,10856.1,4.05556201934814,4,4,1,"2024-04"
"59150864",506,28587.6,4.05999994277954,1,1,1,"2024-04"
"59150865",698,19442.9,4.10993623733521,3,3,1,"2024-04"
"59150866",567,31676,5.13518285751343,2,2,1,"2024-04"
"59150871",548,1746.3,4.33264541625977,7,7,1,"2024-04"
"59150872",423,5437,4.23748397827148,4,4,1,"2024-04"
"59150873",512,8139.9,1.95772576332092,2,2,1,"2024-04"
"59150874",592,3462,2.03960561752319,5,5,1,"2024-04"
"59150875",530,15588.2,3.22183895111084,2,2,1,"2024-04"
"59150876",580,17365.3,3.24978756904602,2,2,1,"2024-04"
"59150877",358,21309.5,4.92129230499268,4,4,1,"2024-04"
"59150878",540,15562,4.06955671310425,2,2,1,"2024-04"
"59150879",634,12431.4,5.0229868888855,2,2,1,"2024-04"
"59150880",587,11834.7,4.40962648391724,2,2,1,"2024-04"
"59150881",594,9054.9,2.88659834861755,4,4,1,"2024-04"
"59150882",700,8872,3.26634335517883,4,4,1,"2024-04"
"59150883",465,2725.7,2.22577214241028,8,8,1,"2024-04"
"59150884",369,4538.7,2.94522929191589,3,3,1,"2024-04"
"59150885",438,631.3,1.60579407215118,13,13,1,"2024-04"
"59150886",489,971.2,2.9167537689209,11,11,1,"2024-04"
"59150887",511,3098.8,2.91155028343201,4,4,1,"2024-04"
"59150888",459,5151.5,2.56664371490479,4,4,1,"2024-04"
"59150889",512,4620.9,2.45244646072388,6,6,1,"2024-04"
"59150890",569,5066.8,2.63048267364502,4,4,1,"2024-04"
"59150891",520,2476.2,1.57155227661133,5,5,1,"2024-04"
"59150892",434,2759.1,2.63285422325134,6,6,1,"2024-04"
"59150893",544,4839.9,2.78419470787048,2,2,1,"2024-04"
"59150894",630,6344.4,3.22746419906616,4,4,1,"2024-04"
"59150895",533,5120.1,2.65135765075684,3,3,1,"2024-04"
"59150896",523,5397.3,3.0951554775238,4,4,1,"2024-04"
"59150897",605,5233.6,3.02491307258606,4,4,1,"2024-04"
"59150898",497,3750.9,3.00876259803772,6,6,1,"2024-04"
"59150899",528,3922.7,3.41115093231201,5,5,1,"2024-04"
"59150900",441,5000,2.85028553009033,3,3,1,"2024-04"
"59150901",449,4397.6,3.17963480949402,4,4,1,"2024-04"
"59150902",394,3885.6,3.43823409080505,4,4,1,"2024-04"
"59150903",497,2522.8,3.14491605758667,6,6,1,"2024-04"
"59150904",419,3301.8,3.16028904914856,6,6,1,"2024-04"
"59150905",520,3685.3,3.19544053077698,3,3,1,"2024-04"
"59150906",486,3799.8,3.28444933891296,4,4,1,"2024-04"
"59150907",609,3720.2,3.60085654258728,6,6,1,"2024-04"
"59150908",508,2273.9,3.20606780052185,7,7,1,"2024-04"
"59150909",517,2065.5,2.8677659034729,5,5,1,"2024-04"
"59150910",475,2683.6,2.99385857582092,6,6,1,"2024-04"
"59150911",551,1146,1.70754265785217,9,9,1,"2024-04"
"59150912",500,2913.8,2.53133726119995,5,5,1,"2024-04"
"59150913",503,2637.7,2.0281834602356,5,5,1,"2024-04"
"59150914",489,3154.8,2.21477222442627,5,5,1,"2024-04"
"59150915",474,3959.9,2.30598711967468,6,6,1,"2024-04"
"59150916",447,4249,2.70901608467102,4,4,1,"2024-04"
"59150917",487,2740.6,3.29420614242554,4,4,1,"2024-04"
"59150918",453,4206.1,2.61717891693115,2,2,1,"2024-04"
"59150919",454,1217.2,2.21196794509888,9,9,1,"2024-04"
"59150920",526,5182.3,2.16895961761475,4,4,1,"2024-04"
"59150922",489,5451.5,2.57806348800659,3,3,1,"2024-04"
"59150923",598,4472.7,2.54047465324402,2,2,1,"2024-04"
"59150924",605,6641.1,2.72119879722595,4,4,1,"2024-04"
"59150925",532,6193.2,2.78600645065308,2,2,1,"2024-04"
"59150926",713,6571.4,2.95152378082275,3,3,1,"2024-04"
"59150927",644,5739.8,2.73059391975403,6,6,1,"2024-04"
"59150928",459,5088.7,2.60201406478882,5,5,1,"2024-04"
"59150929",431,4556,2.86469078063965,3,3,1,"2024-04"
"59150930",444,3925.7,2.87159061431885,2,2,1,"2024-04"
"59150931",478,3027.2,2.7396764755249,5,5,1,"2024-04"
"59150932",435,1239,1.28797912597656,11,11,1,"2024-04"
"59150933",447,2895.1,1.76217818260193,4,4,1,"2024-04"
"59150934",402,659.3,1.59061241149902,11,11,1,"2024-04"
"59150935",439,3864.4,2.83861708641052,4,4,1,"2024-04"
"59150953",558,334.3,1.23016536235809,22,22,1,"2024-04"
"59150954",434,994.5,2.37910008430481,9,9,1,"2024-04"
"59150955",577,3142.7,2.92696642875671,3,3,1,"2024-04"
"59150956",580,4603.2,2.94909834861755,6,6,1,"2024-04"
"59150957",440,2684.6,2.88640260696411,6,6,1,"2024-04"
"59150958",376,3904.5,2.88513875007629,2,2,1,"2024-04"
"59150959",503,3954.4,2.55097484588623,5,5,1,"2024-04"
"59150960",446,3391.6,2.64306426048279,4,4,1,"2024-04"
"59150961",480,2779.4,2.59136176109314,4,4,1,"2024-04"
"59150962",465,3843,2.77094459533691,4,4,1,"2024-04"
"59150963",446,4259.8,2.97565340995789,3,3,1,"2024-04"
"59150964",598,3895.8,3.15303945541382,7,7,1,"2024-04"
"59150965",415,4621.4,3.33008050918579,4,4,1,"2024-04"
"59150966",510,4713.5,3.341392993927,4,4,1,"2024-04"
"59150967",588,4586.6,3.29354977607727,2,2,1,"2024-04"
"59150968",516,2421.4,3.11254096031189,6,6,1,"2024-04"
"59150969",573,3730.5,3.09086322784424,4,4,1,"2024-04"
"59150970",517,3628.1,3.03872489929199,5,5,1,"2024-04"
"59150971",512,3088.1,2.90656208992004,5,5,1,"2024-04"
"59150972",679,5003.7,3.26943373680115,3,3,1,"2024-04"
"59150973",641,5432.2,3.53752446174622,4,4,1,"2024-04"
"59150974",520,4395.6,3.58893775939941,4,4,1,"2024-04"
"59150975",691,7906.2,3.94802093505859,4,4,1,"2024-04"
"59150976",621,4529.5,3.19006729125977,6,6,1,"2024-04"
"59150977",796,6109,3.46779346466064,3,3,1,"2024-04"
"59150978",410,3723.9,2.95664620399475,4,4,1,"2024-04"
"59150979",453,2894.6,2.97726821899414,4,4,1,"2024-04"
"59150980",498,3539.4,2.78793239593506,4,4,1,"2024-04"
"59150981",396,2769.2,3.08728718757629,3,3,1,"2024-04"
"59150982",609,4445.3,2.82665538787842,4,4,1,"2024-04"
"59150983",604,527.6,1.32143568992615,17,17,1,"2024-04"
"59150984",499,2272.3,2.08883714675903,6,6,1,"2024-04"
"59150985",637,2544.9,2.33425736427307,7,7,1,"2024-04"
"59150986",516,3720.3,2.76810503005981,6,6,1,"2024-04"
"59150987",1002,1561.5,3.74119162559509,15,15,1,"2024-04"
"59151198",500,860,9.48775577545166,10,10,1,"2024-04"
"59151199",532,7358.2,8.74745559692383,6,6,1,"2024-04"
"59151200",499,9415.1,4.63031673431396,2,2,1,"2024-04"
"59151201",405,9142.2,4.62978315353394,2,2,1,"2024-04"
"59151202",448,10275.2,4.54999971389771,1,1,1,"2024-04"
"59151203",573,10213.9,3.75758528709412,3,3,1,"2024-04"
"59151204",638,10722.7,4.71344566345215,4,4,1,"2024-04"
"59151205",257,7219.1,6.86689567565918,4,4,1,"2024-04"
"59151206",690,10764.4,3.29748010635376,2,2,1,"2024-04"
"59151207",527,1305.7,8.07460975646973,7,7,1,"2024-04"
"59151208",734,2193,5.9565281867981,8,8,1,"2024-04"
