"geo_local_area","year","month","crime_count","date","prev_crime_count","pct_change"
"Renfrew-Collingwood",2006,3,112,3月 2006,184,-39.1304347826087
"Renfrew-Collingwood",2006,5,108,5月 2006,112,-3.57142857142857
"Renfrew-Collingwood",2006,7,125,7月 2006,108,15.7407407407407
"Renfrew-Collingwood",2006,9,132,9月 2006,125,5.6
"Renfrew-Collingwood",2006,11,135,11月 2006,132,2.27272727272727
"Renfrew-Collingwood",2007,1,122,1月 2007,135,-9.62962962962963
"Renfrew-Collingwood",2007,3,100,3月 2007,122,-18.0327868852459
"Renfrew-Collingwood",2007,5,69,5月 2007,100,-31
"Renfrew-Collingwood",2007,7,90,7月 2007,69,30.4347826086957
"Renfrew-Collingwood",2007,9,104,9月 2007,90,15.5555555555556
"Renfrew-Collingwood",2007,11,90,11月 2007,104,-13.4615384615385
"Renfrew-Collingwood",2008,1,69,1月 2008,90,-23.3333333333333
"Renfrew-Collingwood",2008,3,218,3月 2008,69,215.942028985507
"Renfrew-Collingwood",2008,5,95,5月 2008,218,-56.4220183486239
"Renfrew-Collingwood",2008,7,87,7月 2008,95,-8.42105263157895
"Renfrew-Collingwood",2008,9,83,9月 2008,87,-4.59770114942529
"Renfrew-Collingwood",2008,11,82,11月 2008,83,-1.20481927710843
"Renfrew-Collingwood",2009,1,69,1月 2009,82,-15.8536585365854
"Renfrew-Collingwood",2009,3,109,3月 2009,69,57.9710144927536
"Renfrew-Collingwood",2009,5,72,5月 2009,109,-33.9449541284404
"Renfrew-Collingwood",2009,7,70,7月 2009,72,-2.77777777777778
"Renfrew-Collingwood",2009,9,90,9月 2009,70,28.5714285714286
"Renfrew-Collingwood",2009,11,117,11月 2009,90,30
"Renfrew-Collingwood",2010,1,100,1月 2010,117,-14.5299145299145
"Renfrew-Collingwood",2010,3,101,3月 2010,100,1
"Renfrew-Collingwood",2010,5,107,5月 2010,101,5.94059405940594
"Renfrew-Collingwood",2010,7,70,7月 2010,107,-34.5794392523364
"Renfrew-Collingwood",2010,9,93,9月 2010,70,32.8571428571429
"Renfrew-Collingwood",2010,11,106,11月 2010,93,13.9784946236559
"Renfrew-Collingwood",2011,1,79,1月 2011,106,-25.4716981132075
"Renfrew-Collingwood",2011,3,79,3月 2011,79,0
"Renfrew-Collingwood",2011,5,77,5月 2011,79,-2.53164556962025
"Renfrew-Collingwood",2011,7,79,7月 2011,77,2.5974025974026
"Renfrew-Collingwood",2011,9,70,9月 2011,79,-11.3924050632911
"Renfrew-Collingwood",2011,11,68,11月 2011,70,-2.85714285714286
"Renfrew-Collingwood",2012,1,91,1月 2012,68,33.8235294117647
"Renfrew-Collingwood",2012,3,98,3月 2012,91,7.69230769230769
"Renfrew-Collingwood",2012,5,100,5月 2012,98,2.04081632653061
"Renfrew-Collingwood",2012,7,82,7月 2012,100,-18
"Renfrew-Collingwood",2012,9,76,9月 2012,82,-7.31707317073171
"Renfrew-Collingwood",2012,11,64,11月 2012,76,-15.7894736842105
"Renfrew-Collingwood",2013,1,75,1月 2013,64,17.1875
"Renfrew-Collingwood",2013,3,71,3月 2013,75,-5.33333333333333
"Renfrew-Collingwood",2013,5,104,5月 2013,71,46.4788732394366
"Renfrew-Collingwood",2013,7,56,7月 2013,104,-46.1538461538462
"Renfrew-Collingwood",2013,9,56,9月 2013,56,0
"Renfrew-Collingwood",2013,11,95,11月 2013,56,69.6428571428571
"Renfrew-Collingwood",2014,1,99,1月 2014,95,4.21052631578947
"Renfrew-Collingwood",2014,3,72,3月 2014,99,-27.2727272727273
"Renfrew-Collingwood",2014,5,95,5月 2014,72,31.9444444444444
"Renfrew-Collingwood",2014,7,92,7月 2014,95,-3.15789473684211
"Renfrew-Collingwood",2014,9,98,9月 2014,92,6.52173913043478
"Renfrew-Collingwood",2014,11,91,11月 2014,98,-7.14285714285714
"Renfrew-Collingwood",2015,1,113,1月 2015,91,24.1758241758242
"Renfrew-Collingwood",2015,3,82,3月 2015,113,-27.4336283185841
"Renfrew-Collingwood",2015,5,79,5月 2015,82,-3.65853658536585
"Renfrew-Collingwood",2015,7,71,7月 2015,79,-10.126582278481
"Renfrew-Collingwood",2015,9,68,9月 2015,71,-4.22535211267606
"Renfrew-Collingwood",2015,11,101,11月 2015,68,48.5294117647059
"Renfrew-Collingwood",2016,1,143,1月 2016,101,41.5841584158416
"Renfrew-Collingwood",2016,3,91,3月 2016,143,-36.3636363636364
"Renfrew-Collingwood",2016,5,94,5月 2016,91,3.2967032967033
"Renfrew-Collingwood",2016,7,77,7月 2016,94,-18.0851063829787
"Renfrew-Collingwood",2016,9,75,9月 2016,77,-2.5974025974026
"Renfrew-Collingwood",2016,11,87,11月 2016,75,16
"Renfrew-Collingwood",2017,1,74,1月 2017,87,-14.9425287356322
"Renfrew-Collingwood",2017,3,90,3月 2017,74,21.6216216216216
"Renfrew-Collingwood",2017,5,101,5月 2017,90,12.2222222222222
"Renfrew-Collingwood",2017,7,94,7月 2017,101,-6.93069306930693
"Renfrew-Collingwood",2017,9,139,9月 2017,94,47.8723404255319
"Renfrew-Collingwood",2017,11,167,11月 2017,139,20.1438848920863
"Renfrew-Collingwood",2018,1,150,1月 2018,167,-10.1796407185629
"Renfrew-Collingwood",2018,3,88,3月 2018,150,-41.3333333333333
"Renfrew-Collingwood",2018,5,71,5月 2018,88,-19.3181818181818
"Renfrew-Collingwood",2018,7,81,7月 2018,71,14.0845070422535
"Renfrew-Collingwood",2018,9,80,9月 2018,81,-1.23456790123457
"Renfrew-Collingwood",2018,11,110,11月 2018,80,37.5
"Renfrew-Collingwood",2019,1,111,1月 2019,110,0.909090909090909
"Renfrew-Collingwood",2019,3,94,3月 2019,111,-15.3153153153153
"Renfrew-Collingwood",2019,5,92,5月 2019,94,-2.12765957446809
"Renfrew-Collingwood",2019,7,74,7月 2019,92,-19.5652173913043
"Renfrew-Collingwood",2019,9,125,9月 2019,74,68.9189189189189
"Renfrew-Collingwood",2019,11,107,11月 2019,125,-14.4
"Renfrew-Collingwood",2020,1,107,1月 2020,107,0
"Renfrew-Collingwood",2020,3,133,3月 2020,107,24.2990654205607
"Renfrew-Collingwood",2020,5,71,5月 2020,133,-46.6165413533835
"Renfrew-Collingwood",2020,7,97,7月 2020,71,36.6197183098592
"Renfrew-Collingwood",2020,9,100,9月 2020,97,3.09278350515464
"Renfrew-Collingwood",2020,11,102,11月 2020,100,2
"Renfrew-Collingwood",2021,1,96,1月 2021,102,-5.88235294117647
"Renfrew-Collingwood",2021,3,78,3月 2021,96,-18.75
"Renfrew-Collingwood",2021,5,95,5月 2021,78,21.7948717948718
"Renfrew-Collingwood",2021,7,86,7月 2021,95,-9.47368421052632
"Renfrew-Collingwood",2021,9,78,9月 2021,86,-9.30232558139535
"Renfrew-Collingwood",2021,11,84,11月 2021,78,7.69230769230769
"Renfrew-Collingwood",2022,1,127,1月 2022,84,51.1904761904762
"Renfrew-Collingwood",2022,3,88,3月 2022,127,-30.7086614173228
"Renfrew-Collingwood",2022,5,80,5月 2022,88,-9.09090909090909
"Renfrew-Collingwood",2022,7,97,7月 2022,80,21.25
"Renfrew-Collingwood",2022,9,83,9月 2022,97,-14.4329896907216
"Renfrew-Collingwood",2022,11,111,11月 2022,83,33.7349397590361
"Renfrew-Collingwood",2023,1,93,1月 2023,111,-16.2162162162162
"Renfrew-Collingwood",2023,3,103,3月 2023,93,10.752688172043
"Renfrew-Collingwood",2023,5,90,5月 2023,103,-12.621359223301
"Renfrew-Collingwood",2023,7,100,7月 2023,90,11.1111111111111
"Renfrew-Collingwood",2023,9,114,9月 2023,100,14
"Renfrew-Collingwood",2023,11,111,11月 2023,114,-2.63157894736842
"Renfrew-Collingwood",2024,1,121,1月 2024,111,9.00900900900901
"Renfrew-Collingwood",2024,3,97,3月 2024,121,-19.8347107438017
"Renfrew-Collingwood",2024,5,117,5月 2024,97,20.6185567010309
"Renfrew-Collingwood",2024,7,101,7月 2024,117,-13.6752136752137
"Renfrew-Collingwood",2024,9,87,9月 2024,101,-13.8613861386139
"Renfrew-Collingwood",2024,11,101,11月 2024,87,16.0919540229885
"Renfrew-Collingwood",2025,1,112,1月 2025,101,10.8910891089109
"Renfrew-Collingwood",2025,3,37,3月 2025,112,-66.9642857142857
"Riley Park",2003,1,70,1月 2003,NA,NA
"Riley Park",2003,3,78,3月 2003,70,11.4285714285714
"Riley Park",2003,5,106,5月 2003,78,35.8974358974359
"Riley Park",2003,7,64,7月 2003,106,-39.622641509434
"Riley Park",2003,9,63,9月 2003,64,-1.5625
"Riley Park",2003,11,94,11月 2003,63,49.2063492063492
"Riley Park",2004,1,75,1月 2004,94,-20.2127659574468
"Riley Park",2004,3,68,3月 2004,75,-9.33333333333333
"Riley Park",2004,5,84,5月 2004,68,23.5294117647059
"Riley Park",2004,7,69,7月 2004,84,-17.8571428571429
"Riley Park",2004,9,81,9月 2004,69,17.3913043478261
"Riley Park",2004,11,81,11月 2004,81,0
"Riley Park",2005,1,76,1月 2005,81,-6.17283950617284
"Riley Park",2005,3,62,3月 2005,76,-18.4210526315789
"Riley Park",2005,5,71,5月 2005,62,14.5161290322581
"Riley Park",2005,7,77,7月 2005,71,8.45070422535211
"Riley Park",2005,9,59,9月 2005,77,-23.3766233766234
"Riley Park",2005,11,80,11月 2005,59,35.5932203389831
"Riley Park",2006,1,78,1月 2006,80,-2.5
"Riley Park",2006,3,77,3月 2006,78,-1.28205128205128
"Riley Park",2006,5,52,5月 2006,77,-32.4675324675325
"Riley Park",2006,7,77,7月 2006,52,48.0769230769231
"Riley Park",2006,9,51,9月 2006,77,-33.7662337662338
"Riley Park",2006,11,53,11月 2006,51,3.92156862745098
"Riley Park",2007,1,57,1月 2007,53,7.54716981132075
"Riley Park",2007,3,58,3月 2007,57,1.75438596491228
"Riley Park",2007,5,36,5月 2007,58,-37.9310344827586
"Riley Park",2007,7,60,7月 2007,36,66.6666666666667
"Riley Park",2007,9,49,9月 2007,60,-18.3333333333333
"Riley Park",2007,11,33,11月 2007,49,-32.6530612244898
"Riley Park",2008,1,32,1月 2008,33,-3.03030303030303
"Riley Park",2008,3,51,3月 2008,32,59.375
"Riley Park",2008,5,40,5月 2008,51,-21.5686274509804
"Riley Park",2008,7,32,7月 2008,40,-20
"Riley Park",2008,9,55,9月 2008,32,71.875
"Riley Park",2008,11,49,11月 2008,55,-10.9090909090909
"Riley Park",2009,1,30,1月 2009,49,-38.7755102040816
"Riley Park",2009,3,48,3月 2009,30,60
"Riley Park",2009,5,52,5月 2009,48,8.33333333333333
"Riley Park",2009,7,47,7月 2009,52,-9.61538461538461
"Riley Park",2009,9,37,9月 2009,47,-21.2765957446809
"Riley Park",2009,11,37,11月 2009,37,0
"Riley Park",2010,1,41,1月 2010,37,10.8108108108108
"Riley Park",2010,3,34,3月 2010,41,-17.0731707317073
"Riley Park",2010,5,20,5月 2010,34,-41.1764705882353
"Riley Park",2010,7,28,7月 2010,20,40
"Riley Park",2010,9,41,9月 2010,28,46.4285714285714
"Riley Park",2010,11,50,11月 2010,41,21.9512195121951
"Riley Park",2011,1,49,1月 2011,50,-2
"Riley Park",2011,3,39,3月 2011,49,-20.4081632653061
"Riley Park",2011,5,31,5月 2011,39,-20.5128205128205
"Riley Park",2011,7,36,7月 2011,31,16.1290322580645
"Riley Park",2011,9,38,9月 2011,36,5.55555555555556
"Riley Park",2011,11,42,11月 2011,38,10.5263157894737
"Riley Park",2012,1,34,1月 2012,42,-19.047619047619
"Riley Park",2012,3,37,3月 2012,34,8.82352941176471
"Riley Park",2012,5,39,5月 2012,37,5.40540540540541
"Riley Park",2012,7,34,7月 2012,39,-12.8205128205128
"Riley Park",2012,9,31,9月 2012,34,-8.82352941176471
"Riley Park",2012,11,65,11月 2012,31,109.677419354839
"Riley Park",2013,1,55,1月 2013,65,-15.3846153846154
"Riley Park",2013,3,28,3月 2013,55,-49.0909090909091
"Riley Park",2013,5,57,5月 2013,28,103.571428571429
"Riley Park",2013,7,52,7月 2013,57,-8.7719298245614
"Riley Park",2013,9,46,9月 2013,52,-11.5384615384615
"Riley Park",2013,11,47,11月 2013,46,2.17391304347826
"Riley Park",2014,1,47,1月 2014,47,0
"Riley Park",2014,3,32,3月 2014,47,-31.9148936170213
"Riley Park",2014,5,62,5月 2014,32,93.75
"Riley Park",2014,7,74,7月 2014,62,19.3548387096774
"Riley Park",2014,9,34,9月 2014,74,-54.0540540540541
"Riley Park",2014,11,36,11月 2014,34,5.88235294117647
"Riley Park",2015,1,57,1月 2015,36,58.3333333333333
"Riley Park",2015,3,35,3月 2015,57,-38.5964912280702
"Riley Park",2015,5,53,5月 2015,35,51.4285714285714
"Riley Park",2015,7,42,7月 2015,53,-20.7547169811321
"Riley Park",2015,9,39,9月 2015,42,-7.14285714285714
"Riley Park",2015,11,56,11月 2015,39,43.5897435897436
"Riley Park",2016,1,73,1月 2016,56,30.3571428571429
"Riley Park",2016,3,82,3月 2016,73,12.3287671232877
"Riley Park",2016,5,54,5月 2016,82,-34.1463414634146
"Riley Park",2016,7,39,7月 2016,54,-27.7777777777778
"Riley Park",2016,9,74,9月 2016,39,89.7435897435897
"Riley Park",2016,11,41,11月 2016,74,-44.5945945945946
"Riley Park",2017,1,46,1月 2017,41,12.1951219512195
"Riley Park",2017,3,50,3月 2017,46,8.69565217391304
"Riley Park",2017,5,57,5月 2017,50,14
"Riley Park",2017,7,57,7月 2017,57,0
"Riley Park",2017,9,50,9月 2017,57,-12.280701754386
"Riley Park",2017,11,60,11月 2017,50,20
"Riley Park",2018,1,62,1月 2018,60,3.33333333333333
"Riley Park",2018,3,46,3月 2018,62,-25.8064516129032
"Riley Park",2018,5,62,5月 2018,46,34.7826086956522
"Riley Park",2018,7,52,7月 2018,62,-16.1290322580645
"Riley Park",2018,9,48,9月 2018,52,-7.69230769230769
"Riley Park",2018,11,54,11月 2018,48,12.5
"Riley Park",2019,1,44,1月 2019,54,-18.5185185185185
"Riley Park",2019,3,45,3月 2019,44,2.27272727272727
"Riley Park",2019,5,73,5月 2019,45,62.2222222222222
"Riley Park",2019,7,75,7月 2019,73,2.73972602739726
"Riley Park",2019,9,63,9月 2019,75,-16
"Riley Park",2019,11,74,11月 2019,63,17.4603174603175
"Riley Park",2020,1,62,1月 2020,74,-16.2162162162162
"Riley Park",2020,3,54,3月 2020,62,-12.9032258064516
"Riley Park",2020,5,25,5月 2020,54,-53.7037037037037
"Riley Park",2020,7,32,7月 2020,25,28
"Riley Park",2020,9,38,9月 2020,32,18.75
"Riley Park",2020,11,45,11月 2020,38,18.4210526315789
"Riley Park",2021,1,54,1月 2021,45,20
"Riley Park",2021,3,38,3月 2021,54,-29.6296296296296
"Riley Park",2021,5,38,5月 2021,38,0
"Riley Park",2021,7,42,7月 2021,38,10.5263157894737
"Riley Park",2021,9,54,9月 2021,42,28.5714285714286
"Riley Park",2021,11,33,11月 2021,54,-38.8888888888889
"Riley Park",2022,1,29,1月 2022,33,-12.1212121212121
"Riley Park",2022,3,59,3月 2022,29,103.448275862069
"Riley Park",2022,5,26,5月 2022,59,-55.9322033898305
"Riley Park",2022,7,40,7月 2022,26,53.8461538461538
"Riley Park",2022,9,38,9月 2022,40,-5
"Riley Park",2022,11,33,11月 2022,38,-13.1578947368421
"Riley Park",2023,1,41,1月 2023,33,24.2424242424242
"Riley Park",2023,3,32,3月 2023,41,-21.9512195121951
"Riley Park",2023,5,34,5月 2023,32,6.25
"Riley Park",2023,7,39,7月 2023,34,14.7058823529412
"Riley Park",2023,9,48,9月 2023,39,23.0769230769231
"Riley Park",2023,11,24,11月 2023,48,-50
"Riley Park",2024,1,27,1月 2024,24,12.5
"Riley Park",2024,3,15,3月 2024,27,-44.4444444444444
"Riley Park",2024,5,30,5月 2024,15,100
"Riley Park",2024,7,29,7月 2024,30,-3.33333333333333
"Riley Park",2024,9,23,9月 2024,29,-20.6896551724138
"Riley Park",2024,11,18,11月 2024,23,-21.7391304347826
"Riley Park",2025,1,30,1月 2025,18,66.6666666666667
"Riley Park",2025,3,11,3月 2025,30,-63.3333333333333
"Shaughnessy",2003,1,34,1月 2003,NA,NA
"Shaughnessy",2003,3,26,3月 2003,34,-23.5294117647059
"Shaughnessy",2003,5,39,5月 2003,26,50
"Shaughnessy",2003,7,22,7月 2003,39,-43.5897435897436
"Shaughnessy",2003,9,26,9月 2003,22,18.1818181818182
"Shaughnessy",2003,11,36,11月 2003,26,38.4615384615385
"Shaughnessy",2004,1,30,1月 2004,36,-16.6666666666667
"Shaughnessy",2004,3,43,3月 2004,30,43.3333333333333
"Shaughnessy",2004,5,44,5月 2004,43,2.32558139534884
"Shaughnessy",2004,7,24,7月 2004,44,-45.4545454545455
"Shaughnessy",2004,9,35,9月 2004,24,45.8333333333333
"Shaughnessy",2004,11,39,11月 2004,35,11.4285714285714
"Shaughnessy",2005,1,41,1月 2005,39,5.12820512820513
"Shaughnessy",2005,3,28,3月 2005,41,-31.7073170731707
"Shaughnessy",2005,5,41,5月 2005,28,46.4285714285714
"Shaughnessy",2005,7,29,7月 2005,41,-29.2682926829268
"Shaughnessy",2005,9,20,9月 2005,29,-31.0344827586207
"Shaughnessy",2005,11,30,11月 2005,20,50
"Shaughnessy",2006,1,27,1月 2006,30,-10
"Shaughnessy",2006,3,32,3月 2006,27,18.5185185185185
"Shaughnessy",2006,5,14,5月 2006,32,-56.25
"Shaughnessy",2006,7,18,7月 2006,14,28.5714285714286
"Shaughnessy",2006,9,10,9月 2006,18,-44.4444444444444
"Shaughnessy",2006,11,17,11月 2006,10,70
"Shaughnessy",2007,1,19,1月 2007,17,11.7647058823529
"Shaughnessy",2007,3,11,3月 2007,19,-42.1052631578947
"Shaughnessy",2007,5,13,5月 2007,11,18.1818181818182
"Shaughnessy",2007,7,30,7月 2007,13,130.769230769231
"Shaughnessy",2007,9,18,9月 2007,30,-40
"Shaughnessy",2007,11,13,11月 2007,18,-27.7777777777778
"Shaughnessy",2008,1,10,1月 2008,13,-23.0769230769231
"Shaughnessy",2008,3,16,3月 2008,10,60
"Shaughnessy",2008,5,12,5月 2008,16,-25
"Shaughnessy",2008,7,16,7月 2008,12,33.3333333333333
"Shaughnessy",2008,9,10,9月 2008,16,-37.5
"Shaughnessy",2008,11,21,11月 2008,10,110
"Shaughnessy",2009,1,9,1月 2009,21,-57.1428571428571
"Shaughnessy",2009,3,9,3月 2009,9,0
"Shaughnessy",2009,5,14,5月 2009,9,55.5555555555556
"Shaughnessy",2009,7,12,7月 2009,14,-14.2857142857143
"Shaughnessy",2009,9,11,9月 2009,12,-8.33333333333333
"Shaughnessy",2009,11,15,11月 2009,11,36.3636363636364
"Shaughnessy",2010,1,16,1月 2010,15,6.66666666666667
"Shaughnessy",2010,3,15,3月 2010,16,-6.25
"Shaughnessy",2010,5,14,5月 2010,15,-6.66666666666667
"Shaughnessy",2010,7,17,7月 2010,14,21.4285714285714
"Shaughnessy",2010,9,6,9月 2010,17,-64.7058823529412
"Shaughnessy",2010,11,17,11月 2010,6,183.333333333333
"Shaughnessy",2011,1,7,1月 2011,17,-58.8235294117647
"Shaughnessy",2011,3,19,3月 2011,7,171.428571428571
"Shaughnessy",2011,5,25,5月 2011,19,31.5789473684211
"Shaughnessy",2011,7,22,7月 2011,25,-12
"Shaughnessy",2011,9,18,9月 2011,22,-18.1818181818182
"Shaughnessy",2011,11,13,11月 2011,18,-27.7777777777778
"Shaughnessy",2012,1,22,1月 2012,13,69.2307692307692
"Shaughnessy",2012,3,18,3月 2012,22,-18.1818181818182
"Shaughnessy",2012,5,25,5月 2012,18,38.8888888888889
"Shaughnessy",2012,7,20,7月 2012,25,-20
"Shaughnessy",2012,9,18,9月 2012,20,-10
"Shaughnessy",2012,11,20,11月 2012,18,11.1111111111111
"Shaughnessy",2013,1,18,1月 2013,20,-10
"Shaughnessy",2013,3,18,3月 2013,18,0
"Shaughnessy",2013,5,10,5月 2013,18,-44.4444444444444
"Shaughnessy",2013,7,13,7月 2013,10,30
"Shaughnessy",2013,9,8,9月 2013,13,-38.4615384615385
"Shaughnessy",2013,11,17,11月 2013,8,112.5
"Shaughnessy",2014,1,19,1月 2014,17,11.7647058823529
"Shaughnessy",2014,3,19,3月 2014,19,0
"Shaughnessy",2014,5,15,5月 2014,19,-21.0526315789474
"Shaughnessy",2014,7,28,7月 2014,15,86.6666666666667
"Shaughnessy",2014,9,33,9月 2014,28,17.8571428571429
"Shaughnessy",2014,11,19,11月 2014,33,-42.4242424242424
"Shaughnessy",2015,1,23,1月 2015,19,21.0526315789474
"Shaughnessy",2015,3,20,3月 2015,23,-13.0434782608696
"Shaughnessy",2015,5,14,5月 2015,20,-30
"Shaughnessy",2015,7,21,7月 2015,14,50
"Shaughnessy",2015,9,11,9月 2015,21,-47.6190476190476
"Shaughnessy",2015,11,27,11月 2015,11,145.454545454545
"Shaughnessy",2016,1,48,1月 2016,27,77.7777777777778
"Shaughnessy",2016,3,34,3月 2016,48,-29.1666666666667
"Shaughnessy",2016,5,17,5月 2016,34,-50
"Shaughnessy",2016,7,28,7月 2016,17,64.7058823529412
"Shaughnessy",2016,9,13,9月 2016,28,-53.5714285714286
"Shaughnessy",2016,11,21,11月 2016,13,61.5384615384615
"Shaughnessy",2017,1,21,1月 2017,21,0
"Shaughnessy",2017,3,19,3月 2017,21,-9.52380952380952
"Shaughnessy",2017,5,21,5月 2017,19,10.5263157894737
"Shaughnessy",2017,7,28,7月 2017,21,33.3333333333333
"Shaughnessy",2017,9,21,9月 2017,28,-25
"Shaughnessy",2017,11,15,11月 2017,21,-28.5714285714286
"Shaughnessy",2018,1,35,1月 2018,15,133.333333333333
"Shaughnessy",2018,3,18,3月 2018,35,-48.5714285714286
"Shaughnessy",2018,5,21,5月 2018,18,16.6666666666667
"Shaughnessy",2018,7,16,7月 2018,21,-23.8095238095238
"Shaughnessy",2018,9,23,9月 2018,16,43.75
"Shaughnessy",2018,11,30,11月 2018,23,30.4347826086957
"Shaughnessy",2019,1,23,1月 2019,30,-23.3333333333333
"Shaughnessy",2019,3,16,3月 2019,23,-30.4347826086957
"Shaughnessy",2019,5,19,5月 2019,16,18.75
"Shaughnessy",2019,7,19,7月 2019,19,0
"Shaughnessy",2019,9,19,9月 2019,19,0
"Shaughnessy",2019,11,22,11月 2019,19,15.7894736842105
"Shaughnessy",2020,1,30,1月 2020,22,36.3636363636364
"Shaughnessy",2020,3,28,3月 2020,30,-6.66666666666667
"Shaughnessy",2020,5,21,5月 2020,28,-25
"Shaughnessy",2020,7,34,7月 2020,21,61.9047619047619
"Shaughnessy",2020,9,30,9月 2020,34,-11.7647058823529
"Shaughnessy",2020,11,35,11月 2020,30,16.6666666666667
"Shaughnessy",2021,1,17,1月 2021,35,-51.4285714285714
"Shaughnessy",2021,3,9,3月 2021,17,-47.0588235294118
"Shaughnessy",2021,5,11,5月 2021,9,22.2222222222222
"Shaughnessy",2021,7,11,7月 2021,11,0
"Shaughnessy",2021,9,20,9月 2021,11,81.8181818181818
"Shaughnessy",2021,11,10,11月 2021,20,-50
"Shaughnessy",2022,1,16,1月 2022,10,60
"Shaughnessy",2022,3,17,3月 2022,16,6.25
"Shaughnessy",2022,5,8,5月 2022,17,-52.9411764705882
"Shaughnessy",2022,7,18,7月 2022,8,125
"Shaughnessy",2022,9,12,9月 2022,18,-33.3333333333333
"Shaughnessy",2022,11,7,11月 2022,12,-41.6666666666667
"Shaughnessy",2023,1,11,1月 2023,7,57.1428571428571
"Shaughnessy",2023,3,6,3月 2023,11,-45.4545454545455
"Shaughnessy",2023,5,11,5月 2023,6,83.3333333333333
"Shaughnessy",2023,7,8,7月 2023,11,-27.2727272727273
"Shaughnessy",2023,9,9,9月 2023,8,12.5
"Shaughnessy",2023,11,9,11月 2023,9,0
"Shaughnessy",2024,1,16,1月 2024,9,77.7777777777778
"Shaughnessy",2024,3,12,3月 2024,16,-25
"Shaughnessy",2024,5,7,5月 2024,12,-41.6666666666667
"Shaughnessy",2024,7,7,7月 2024,7,0
"Shaughnessy",2024,9,8,9月 2024,7,14.2857142857143
"Shaughnessy",2024,11,16,11月 2024,8,100
"Shaughnessy",2025,1,11,1月 2025,16,-31.25
"Shaughnessy",2025,3,2,3月 2025,11,-81.8181818181818
"South Cambie",2003,1,41,1月 2003,NA,NA
"South Cambie",2003,3,21,3月 2003,41,-48.780487804878
"South Cambie",2003,5,44,5月 2003,21,109.52380952381
"South Cambie",2003,7,35,7月 2003,44,-20.4545454545455
"South Cambie",2003,9,27,9月 2003,35,-22.8571428571429
"South Cambie",2003,11,37,11月 2003,27,37.037037037037
"South Cambie",2004,1,23,1月 2004,37,-37.8378378378378
"South Cambie",2004,3,38,3月 2004,23,65.2173913043478
"South Cambie",2004,5,28,5月 2004,38,-26.3157894736842
"South Cambie",2004,7,24,7月 2004,28,-14.2857142857143
"South Cambie",2004,9,28,9月 2004,24,16.6666666666667
"South Cambie",2004,11,39,11月 2004,28,39.2857142857143
"South Cambie",2005,1,36,1月 2005,39,-7.69230769230769
"South Cambie",2005,3,30,3月 2005,36,-16.6666666666667
"South Cambie",2005,5,45,5月 2005,30,50
"South Cambie",2005,7,27,7月 2005,45,-40
"South Cambie",2005,9,25,9月 2005,27,-7.40740740740741
"South Cambie",2005,11,20,11月 2005,25,-20
"South Cambie",2006,1,37,1月 2006,20,85
"South Cambie",2006,3,25,3月 2006,37,-32.4324324324324
"South Cambie",2006,5,16,5月 2006,25,-36
"South Cambie",2006,7,12,7月 2006,16,-25
"South Cambie",2006,9,30,9月 2006,12,150
"South Cambie",2006,11,21,11月 2006,30,-30
"South Cambie",2007,1,14,1月 2007,21,-33.3333333333333
"South Cambie",2007,3,16,3月 2007,14,14.2857142857143
"South Cambie",2007,5,32,5月 2007,16,100
"South Cambie",2007,7,14,7月 2007,32,-56.25
"South Cambie",2007,9,11,9月 2007,14,-21.4285714285714
"South Cambie",2007,11,19,11月 2007,11,72.7272727272727
"South Cambie",2008,1,20,1月 2008,19,5.26315789473684
"South Cambie",2008,3,12,3月 2008,20,-40
"South Cambie",2008,5,15,5月 2008,12,25
"South Cambie",2008,7,15,7月 2008,15,0
"South Cambie",2008,9,11,9月 2008,15,-26.6666666666667
"South Cambie",2008,11,26,11月 2008,11,136.363636363636
"South Cambie",2009,1,16,1月 2009,26,-38.4615384615385
"South Cambie",2009,3,29,3月 2009,16,81.25
"South Cambie",2009,5,21,5月 2009,29,-27.5862068965517
"South Cambie",2009,7,19,7月 2009,21,-9.52380952380952
"South Cambie",2009,9,23,9月 2009,19,21.0526315789474
"South Cambie",2009,11,9,11月 2009,23,-60.8695652173913
"South Cambie",2010,1,25,1月 2010,9,177.777777777778
"South Cambie",2010,3,28,3月 2010,25,12
"South Cambie",2010,5,21,5月 2010,28,-25
"South Cambie",2010,7,12,7月 2010,21,-42.8571428571429
"South Cambie",2010,9,16,9月 2010,12,33.3333333333333
"South Cambie",2010,11,17,11月 2010,16,6.25
"South Cambie",2011,1,11,1月 2011,17,-35.2941176470588
"South Cambie",2011,3,16,3月 2011,11,45.4545454545455
"South Cambie",2011,5,7,5月 2011,16,-56.25
"South Cambie",2011,7,21,7月 2011,7,200
"South Cambie",2011,9,15,9月 2011,21,-28.5714285714286
"South Cambie",2011,11,15,11月 2011,15,0
"South Cambie",2012,1,20,1月 2012,15,33.3333333333333
"South Cambie",2012,3,9,3月 2012,20,-55
"South Cambie",2012,5,10,5月 2012,9,11.1111111111111
"South Cambie",2012,7,10,7月 2012,10,0
"South Cambie",2012,9,16,9月 2012,10,60
"South Cambie",2012,11,21,11月 2012,16,31.25
"South Cambie",2013,1,16,1月 2013,21,-23.8095238095238
"South Cambie",2013,3,25,3月 2013,16,56.25
"South Cambie",2013,5,9,5月 2013,25,-64
"South Cambie",2013,7,16,7月 2013,9,77.7777777777778
